item_code,source_file,date,doc_no,rec_qty,iss_qty,balance,pdf_safety_stock,pdf_maximum_stock
SP-FG039,SP-FG039.pdf,16/08/2024,ISS-67080855,,1.0,0.0,,
SP-FG040,SP-FG040.pdf,28/10/2020,REC-20100131,25.0,,25.0,,
SP-FG040,SP-FG040.pdf,20/11/2020,ISS-63110628,,4.0,21.0,,
SP-FG041,SP-FG041.pdf,28/10/2020,REC-20100131,15.0,,15.0,,
SP-FG041,SP-FG041.pdf,19/11/2020,ISS-63110623,,1.0,14.0,,
SP-FG042,SP-FG042.pdf,19/11/2020,REC-20110145,15.0,,15.0,5.0,10.0
SP-FG042,SP-FG042.pdf,11/05/2021,ISS-64050472,,1.0,14.0,5.0,10.0
SP-FG043,SP-FG043.pdf,12/12/2020,REC-20120159,5.0,,5.0,1.0,5.0
SP-FG043,SP-FG043.pdf,23/06/2023,ISS-66060652,,1.0,4.0,1.0,5.0
SP-FG044,SP-FG044.pdf,28/06/2022,REC-22070080,5.0,,5.0,1.0,5.0
SP-FG044,SP-FG044.pdf,01/07/2022,ISS-65070656,,1.0,4.0,1.0,5.0
SP-FG044,SP-FG044.pdf,05/07/2022,ISS-65070675,,1.0,3.0,1.0,5.0
SP-FG044,SP-FG044.pdf,11/07/2022,ISS-65070691,,1.0,2.0,1.0,5.0
SP-FG044,SP-FG044.pdf,01/08/2022,REC-22080104,4.0,,6.0,1.0,5.0
SP-FG044,SP-FG044.pdf,15/09/2022,ISS-65121325,,1.0,5.0,1.0,5.0
SP-FG044,SP-FG044.pdf,11/11/2022,ISS-65121326,,1.0,4.0,1.0,5.0
SP-FG044,SP-FG044.pdf,16/11/2022,ISS-65121327,,1.0,3.0,1.0,5.0
SP-FG044,SP-FG044.pdf,03/02/2023,ISS-66020159,,1.0,2.0,1.0,5.0
SP-FG044,SP-FG044.pdf,07/02/2023,ISS-66020171,,1.0,1.0,1.0,5.0
SP-FG044,SP-FG044.pdf,15/02/2023,REC-23020025,5.0,,6.0,1.0,5.0
SP-FG044,SP-FG044.pdf,21/03/2023,ISS-66030358,,1.0,5.0,1.0,5.0
SP-FG044,SP-FG044.pdf,24/07/2023,ISS-66070755,,1.0,4.0,1.0,5.0
SP-FG044,SP-FG044.pdf,29/07/2023,ISS-66070772,,1.0,3.0,1.0,5.0
SP-FG044,SP-FG044.pdf,02/08/2023,ISS-66080783,,1.0,2.0,1.0,5.0
SP-FG044,SP-FG044.pdf,21/08/2023,ISS-66080844,,1.0,1.0,1.0,5.0
SP-FG044,SP-FG044.pdf,13/01/2024,REC-24010009,5.0,,6.0,1.0,5.0
SP-FG044,SP-FG044.pdf,17/01/2024,ISS-67010069,,1.0,5.0,1.0,5.0
SP-FG044,SP-FG044.pdf,09/04/2024,ISS-67040369,,1.0,4.0,1.0,5.0
SP-FG044,SP-FG044.pdf,17/04/2024,ISS-67040388,,1.0,3.0,1.0,5.0
SP-FG044,SP-FG044.pdf,08/10/2024,ISS-67101133,,1.0,2.0,1.0,5.0
SP-FG044,SP-FG044.pdf,29/10/2024,ISS-67101247,,1.0,1.0,1.0,5.0
SP-FG044,SP-FG044.pdf,06/12/2024,REC-24120223,5.0,,6.0,1.0,5.0
SP-FG044,SP-FG044.pdf,08/10/2025,ISS-68101160,,2.0,4.0,1.0,5.0
SP-FG044,SP-FG044.pdf,14/10/2025,ISS-68101176,,1.0,3.0,1.0,5.0
SP-FG044,SP-FG044.pdf,21/10/2025,ISS-68101218,,1.0,2.0,1.0,5.0
SP-FG044,SP-FG044.pdf,10/01/2026,ISS-69010026,,1.0,1.0,1.0,5.0
SP-FG045,SP-FG045.pdf,06/07/2022,REC-22070086,4.0,,4.0,1.0,4.0
SP-FG045,SP-FG045.pdf,08/07/2022,ISS-65070684,,1.0,3.0,1.0,4.0
SP-FG045,SP-FG045.pdf,13/12/2022,ISS-65121312,,1.0,2.0,1.0,4.0
SP-FG046,SP-FG046.pdf,10/08/2022,REC-22080106,1.0,,1.0,1.0,2.0
SP-FG047,SP-FG047.pdf,12/09/2022,REC-22090126,50.0,,50.0,5.0,50.0
SP-FG047,SP-FG047.pdf,13/09/2022,ISS-65090935,,39.0,11.0,5.0,50.0
SP-FG048,SP-FG048.pdf,16/07/2024,REC-24070100,4.0,,4.0,2.0,4.0
SP-FG049,SP-FG049.pdf,16/07/2024,REC-24070100,4.0,,4.0,0.0,4.0
SP-FG050,SP-FG050.pdf,16/07/2024,REC-24070100,4.0,,4.0,0.0,4.0
SP-FG050,SP-FG050.pdf,03/12/2024,ISS-68060741,,4.0,0.0,0.0,4.0
SP-FG050,SP-FG050.pdf,05/05/2025,REC-25050070,12.0,,12.0,0.0,4.0
SP-FG050,SP-FG050.pdf,05/05/2025,ISS-68050491,,12.0,0.0,0.0,4.0
SP-FG050,SP-FG050.pdf,26/06/2025,REC-25060115,25.0,,25.0,0.0,4.0
SP-FG050,SP-FG050.pdf,26/06/2025,ISS-68060775,,4.0,21.0,0.0,4.0
SP-FG050,SP-FG050.pdf,24/07/2025,ISS-68070885,,2.0,19.0,0.0,4.0
SP-FG050,SP-FG050.pdf,24/07/2025,ISS-68070886,,2.0,17.0,0.0,4.0
SP-FG050,SP-FG050.pdf,13/08/2025,ISS-68080950,,2.0,15.0,0.0,4.0
SP-FG050,SP-FG050.pdf,10/09/2025,ISS-68091061,,4.0,11.0,0.0,4.0
SP-FG050,SP-FG050.pdf,16/09/2025,ISS-68091082,,4.0,7.0,0.0,4.0
SP-FG050,SP-FG050.pdf,24/09/2025,ISS-68101215,,3.0,4.0,0.0,4.0
SP-FG050,SP-FG050.pdf,21/10/2025,ISS-68101214,,3.0,1.0,0.0,4.0
SP-FG050,SP-FG050.pdf,16/12/2025,ISS-68121458,,1.0,0.0,0.0,4.0
SP-FG050,SP-FG050.pdf,19/03/2026,REC-26030055,30.0,,30.0,0.0,4.0
SP-FG050,SP-FG050.pdf,19/03/2026,ISS-69030289,,8.0,22.0,0.0,4.0
SP-FG051,SP-FG051.pdf,21/10/2024,REC-24100176,1.0,,1.0,0.0,1.0
SP-FG051,SP-FG051.pdf,23/10/2024,ISS-67101221,,1.0,0.0,0.0,1.0
SP-FG051,SP-FG051.pdf,24/10/2024,REC-24100180,2.0,,2.0,0.0,1.0
SP-FG051,SP-FG051.pdf,25/10/2024,ISS-67101231,,1.0,1.0,0.0,1.0
SP-FG051,SP-FG051.pdf,25/10/2024,ISS-67101249,,1.0,0.0,0.0,1.0
SP-FG051,SP-FG051.pdf,29/10/2024,REC-24110185,1.0,,1.0,0.0,1.0
SP-FG051,SP-FG051.pdf,26/03/2025,ISS-68091019,,1.0,0.0,0.0,1.0
SP-FG051,SP-FG051.pdf,19/03/2026,REC-26030055,4.0,,4.0,0.0,1.0
SP-FG052,SP-FG052.pdf,24/10/2024,REC-24100182,2.0,,2.0,0.0,1.0
SP-FG052,SP-FG052.pdf,25/10/2024,ISS-67101250,,1.0,1.0,0.0,1.0
SP-FG052,SP-FG052.pdf,22/01/2025,ISS-68040458,,1.0,0.0,0.0,1.0
SP-FG052,SP-FG052.pdf,14/10/2025,REC-25100187,2.0,,2.0,0.0,1.0
SP-FG052,SP-FG052.pdf,15/10/2025,ISS-68101183,,2.0,0.0,0.0,1.0
SP-FG053,SP-FG053.pdf,29/10/2024,REC-24110188,1.0,,1.0,0.0,1.0
SP-FG054,SP-FG054.pdf,13/07/2023,REC-25090162,2.0,,2.0,1.0,2.0
SP-FG054,SP-FG054.pdf,17/10/2024,ISS-68091021,,1.0,1.0,1.0,2.0
SP-FG054,SP-FG054.pdf,19/03/2026,REC-26030055,2.0,,3.0,1.0,2.0
SP-FH001,SP-FH001.pdf,18/05/2020,REC-20050001,3.0,,3.0,1.0,3.0
SP-FH002,SP-FH002.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,4.0
SP-FH003,SP-FH003.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,10.0
SP-FH004,SP-FH004.pdf,18/05/2020,REC-20050001,1.0,,1.0,0.0,4.0
SP-FH005,SP-FH005.pdf,18/05/2020,REC-20050001,31.0,,31.0,10.0,20.0
SP-FH006,SP-FH006.pdf,18/05/2020,REC-20050001,17.0,,17.0,5.0,10.0
SP-FH007,SP-FH007.pdf,18/05/2020,REC-20050001,9.0,,9.0,2.0,5.0
SP-FH008,SP-FH008.pdf,18/05/2020,REC-20050001,5.0,,5.0,2.0,5.0
SP-FH008,SP-FH008.pdf,11/05/2021,ISS-64050467,,1.0,4.0,2.0,5.0
SP-FH008,SP-FH008.pdf,20/10/2022,ISS-65101062,,1.0,3.0,2.0,5.0
SP-FH009,SP-FH009.pdf,18/05/2020,REC-20050001,12.0,,12.0,4.0,10.0
SP-FH010,SP-FH010.pdf,18/05/2020,REC-20050001,6.0,,6.0,4.0,10.0
SP-FH011,SP-FH011.pdf,18/05/2020,REC-20050001,14.0,,14.0,4.0,10.0
SP-FH012,SP-FH012.pdf,18/05/2020,REC-20050001,5.0,,5.0,1.0,3.0
SP-FH013,SP-FH013.pdf,18/05/2020,REC-20050001,1.0,,1.0,0.0,2.0
SP-FH013,SP-FH013.pdf,11/05/2021,ISS-64050471,,1.0,0.0,0.0,2.0
SP-FH015,SP-FH015.pdf,18/05/2020,REC-20050019,5.0,,5.0,,
SP-FH016,SP-FH016.pdf,18/05/2020,REC-20050020,7.0,,7.0,,
SP-FH016,SP-FH016.pdf,23/12/2020,ISS-63120746,,1.0,6.0,,
SP-FK001,SP-FK001.pdf,18/05/2020,REC-20050001,5.0,,5.0,2.0,10.0
SP-FK001,SP-FK001.pdf,01/03/2021,ISS-64030220,,1.0,4.0,2.0,10.0
SP-FK001,SP-FK001.pdf,02/04/2021,REC-21040055,3.0,,7.0,2.0,10.0
SP-FK001,SP-FK001.pdf,22/04/2022,ISS-65040363,,1.0,6.0,2.0,10.0
SP-FK001,SP-FK001.pdf,15/08/2023,ISS-66080819,,1.0,5.0,2.0,10.0
SP-FK001,SP-FK001.pdf,23/04/2024,ISS-67040407,,1.0,4.0,2.0,10.0
SP-FK001,SP-FK001.pdf,16/05/2024,ISS-67050500,,1.0,3.0,2.0,10.0
SP-FK001,SP-FK001.pdf,28/06/2024,ISS-67070695,,1.0,2.0,2.0,10.0
SP-FK001,SP-FK001.pdf,03/03/2025,ISS-68030236,,1.0,1.0,2.0,10.0
SP-FK001,SP-FK001.pdf,05/03/2025,REC-25030025,4.0,,5.0,2.0,10.0
SP-FK002,SP-FK002.pdf,18/05/2020,REC-20050001,5.0,,5.0,2.0,5.0
SP-FK002,SP-FK002.pdf,03/03/2025,ISS-68030236,,1.0,4.0,2.0,5.0
SP-FK003,SP-FK003.pdf,18/05/2020,REC-20050001,1.0,,1.0,2.0,10.0
SP-FK003,SP-FK003.pdf,12/06/2020,REC-20060045,3.0,,4.0,2.0,10.0
SP-FK003,SP-FK003.pdf,10/07/2020,ISS-63070170,,2.0,2.0,2.0,10.0
SP-FK003,SP-FK003.pdf,08/08/2020,ISS-63080274,,2.0,0.0,2.0,10.0
SP-FK003,SP-FK003.pdf,02/04/2021,REC-21040069,4.0,,4.0,2.0,10.0
SP-FK003,SP-FK003.pdf,13/06/2022,ISS-65060576,,2.0,2.0,2.0,10.0
SP-FK003,SP-FK003.pdf,20/05/2023,ISS-66050525,,1.0,1.0,2.0,10.0
SP-FK003,SP-FK003.pdf,05/10/2023,ISS-66101060,,1.0,0.0,2.0,10.0
SP-FK003,SP-FK003.pdf,03/12/2024,REC-24120208,6.0,,6.0,2.0,10.0
SP-FK003,SP-FK003.pdf,05/03/2025,REC-25030025,4.0,,10.0,2.0,10.0
SP-FK003,SP-FK003.pdf,28/03/2025,ISS-68030347,,2.0,8.0,2.0,10.0
SP-FK003,SP-FK003.pdf,17/04/2025,ISS-68040437,,2.0,6.0,2.0,10.0
SP-FK003,SP-FK003.pdf,05/05/2025,REC-25050068,6.0,,12.0,2.0,10.0
SP-FK003,SP-FK003.pdf,06/05/2025,ISS-68050493,,2.0,10.0,2.0,10.0
SP-FK003,SP-FK003.pdf,17/05/2025,ISS-68050577,,2.0,8.0,2.0,10.0
SP-FK003,SP-FK003.pdf,17/10/2025,ISS-68101202,,2.0,6.0,2.0,10.0
SP-FK003,SP-FK003.pdf,22/10/2025,ISS-68101216,,2.0,4.0,2.0,10.0
SP-FK003,SP-FK003.pdf,11/05/2026,ISS-69050461,,1.0,3.0,2.0,10.0
SP-FK003,SP-FK003.pdf,11/05/2026,ISS-69050462,,1.0,2.0,2.0,10.0
SP-FK004,SP-FK004.pdf,18/05/2020,REC-20050001,12.0,,12.0,2.0,10.0
SP-FK004,SP-FK004.pdf,09/01/2025,ISS-68010039,,2.0,10.0,2.0,10.0
SP-FK005,SP-FK005.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,4.0
SP-FK005,SP-FK005.pdf,02/04/2021,REC-21040060,2.0,,4.0,1.0,4.0
SP-FK006,SP-FK006.pdf,18/05/2020,REC-20050001,12.0,,12.0,2.0,4.0
SP-FK007,SP-FK007.pdf,18/05/2020,REC-20050001,1.0,,1.0,2.0,10.0
SP-FK007,SP-FK007.pdf,12/12/2020,ISS-63120697,,1.0,0.0,2.0,10.0
SP-FK007,SP-FK007.pdf,24/07/2023,REC-23070104,5.0,,5.0,2.0,10.0
SP-FK007,SP-FK007.pdf,14/09/2023,ISS-66090970,,2.0,3.0,2.0,10.0
SP-FK008,SP-FK008.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,10.0
SP-FK009,SP-FK009.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,5.0
SP-FK009,SP-FK009.pdf,11/05/2021,ISS-64050467,,1.0,3.0,2.0,5.0
SP-FK009,SP-FK009.pdf,19/05/2022,ISS-65050477,,1.0,2.0,2.0,5.0
SP-FK009,SP-FK009.pdf,20/05/2022,ISS-65050485,,1.0,1.0,2.0,5.0
SP-FK009,SP-FK009.pdf,02/06/2022,ISS-65060529,,1.0,0.0,2.0,5.0
SP-FK009,SP-FK009.pdf,17/07/2023,REC-23070095,6.0,,6.0,2.0,5.0
SP-FK009,SP-FK009.pdf,19/02/2024,ISS-67020157,,1.0,5.0,2.0,5.0
SP-FK009,SP-FK009.pdf,21/10/2024,ISS-67101202,,1.0,4.0,2.0,5.0
SP-FK009,SP-FK009.pdf,05/02/2025,ISS-68020132,,1.0,3.0,2.0,5.0
SP-FK009,SP-FK009.pdf,18/03/2025,ISS-68030304,,2.0,1.0,2.0,5.0
SP-FK009,SP-FK009.pdf,06/05/2025,ISS-68050494,,1.0,0.0,2.0,5.0
SP-FK009,SP-FK009.pdf,01/12/2025,REC-25120214,11.0,,11.0,2.0,5.0
SP-FK010-1,SP-FK010-1.pdf,18/05/2020,REC-20050021,17.0,,17.0,2.0,10.0
SP-FK010-1,SP-FK010-1.pdf,21/09/2021,ISS-64090907,,2.0,15.0,2.0,10.0
SP-FK010-1,SP-FK010-1.pdf,09/03/2022,ISS-65030221,,2.0,13.0,2.0,10.0
SP-FK010-1,SP-FK010-1.pdf,23/04/2022,ISS-65040369,,2.0,11.0,2.0,10.0
SP-FK010-1,SP-FK010-1.pdf,02/06/2022,ISS-65060529,,1.0,10.0,2.0,10.0
SP-FK010-1,SP-FK010-1.pdf,24/11/2022,ISS-65111234,,1.0,9.0,2.0,10.0
SP-FK010,SP-FK010.pdf,18/05/2020,REC-20050001,33.0,,33.0,2.0,10.0
SP-FK010,SP-FK010.pdf,04/05/2022,ISS-65050401,,1.0,32.0,2.0,10.0
SP-FK010,SP-FK010.pdf,19/05/2022,ISS-65050477,,1.0,31.0,2.0,10.0
SP-FK010,SP-FK010.pdf,14/06/2022,ISS-65060590,,1.0,30.0,2.0,10.0
SP-FK010,SP-FK010.pdf,26/11/2022,ISS-65111244,,1.0,29.0,2.0,10.0
SP-FK010,SP-FK010.pdf,30/01/2023,ISS-66010110,,2.0,27.0,2.0,10.0
SP-FK011,SP-FK011.pdf,18/05/2020,REC-20050001,10.0,,10.0,2.0,10.0
SP-FK011,SP-FK011.pdf,13/11/2020,ISS-63110587,,1.0,9.0,2.0,10.0
SP-FK011,SP-FK011.pdf,19/12/2020,ISS-63120724,,1.0,8.0,2.0,10.0
SP-FK011,SP-FK011.pdf,06/01/2021,ISS-64010011,,1.0,7.0,2.0,10.0
SP-FK011,SP-FK011.pdf,13/01/2021,ISS-64010051,,2.0,5.0,2.0,10.0
SP-FK011,SP-FK011.pdf,16/09/2021,ISS-64090879,,1.0,4.0,2.0,10.0
SP-FK011,SP-FK011.pdf,25/04/2023,ISS-66040456,,1.0,3.0,2.0,10.0
SP-FK011,SP-FK011.pdf,22/11/2023,ISS-66111240,,1.0,2.0,2.0,10.0
SP-FK011,SP-FK011.pdf,22/03/2024,ISS-67030299,,1.0,1.0,2.0,10.0
SP-FK011,SP-FK011.pdf,28/03/2024,ISS-67030320,,1.0,0.0,2.0,10.0
SP-FK011,SP-FK011.pdf,30/09/2024,REC-24090160,15.0,,15.0,2.0,10.0
SP-FK011,SP-FK011.pdf,10/07/2025,ISS-68070823,,1.0,14.0,2.0,10.0
SP-FK011,SP-FK011.pdf,29/08/2025,ISS-68080999,,2.0,12.0,2.0,10.0
SP-FK011,SP-FK011.pdf,07/02/2026,ISS-69020145,,2.0,10.0,2.0,10.0
SP-FK012,SP-FK012.pdf,18/05/2020,REC-20050001,8.0,,8.0,2.0,10.0
SP-FK013,SP-FK013.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,5.0
SP-FK013,SP-FK013.pdf,14/11/2020,ISS-63110592,,1.0,2.0,2.0,5.0
SP-FK013,SP-FK013.pdf,04/05/2022,ISS-65050401,,1.0,1.0,2.0,5.0
SP-FK013,SP-FK013.pdf,17/07/2023,REC-23070095,4.0,,5.0,2.0,5.0
SP-FK013,SP-FK013.pdf,09/09/2024,ISS-67090989,,1.0,4.0,2.0,5.0
SP-FK013,SP-FK013.pdf,05/10/2024,ISS-67101122,,1.0,3.0,2.0,5.0
SP-FK013,SP-FK013.pdf,05/03/2025,REC-25030033,4.0,,7.0,2.0,5.0
SP-FK013,SP-FK013.pdf,19/04/2025,ISS-68040440,,2.0,5.0,2.0,5.0
SP-FK013,SP-FK013.pdf,22/04/2025,ISS-68040456,,1.0,4.0,2.0,5.0
SP-FK013,SP-FK013.pdf,19/08/2025,ISS-68080969,,2.0,2.0,2.0,5.0
SP-FK013,SP-FK013.pdf,19/08/2025,ISS-68080970,,2.0,0.0,2.0,5.0
SP-FK013,SP-FK013.pdf,10/09/2025,REC-25090168,100.0,,100.0,2.0,5.0
SP-FK014,SP-FK014.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,8.0
SP-FK014,SP-FK014.pdf,02/04/2021,REC-21040064,2.0,,5.0,2.0,8.0
SP-FK014,SP-FK014.pdf,15/10/2021,ISS-64100983,,2.0,3.0,2.0,8.0
SP-FK014,SP-FK014.pdf,08/02/2023,ISS-66020173,,2.0,1.0,2.0,8.0
SP-FK015,SP-FK015.pdf,18/05/2020,REC-20050001,8.0,,8.0,2.0,8.0
SP-FK015,SP-FK015.pdf,31/07/2020,ISS-63070244,,2.0,6.0,2.0,8.0
SP-FK015,SP-FK015.pdf,02/04/2021,REC-21040064,2.0,,8.0,2.0,8.0
SP-FK015,SP-FK015.pdf,11/05/2021,ISS-64050475,,2.0,6.0,2.0,8.0
SP-FK015,SP-FK015.pdf,11/05/2021,ISS-64050477,,4.0,2.0,2.0,8.0
SP-FK016,SP-FK016.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,8.0
SP-FK016,SP-FK016.pdf,01/10/2020,ISS-63100441,,2.0,1.0,2.0,8.0
SP-FK016,SP-FK016.pdf,02/04/2021,REC-21040064,2.0,,3.0,2.0,8.0
SP-FK017,SP-FK017.pdf,02/04/2021,REC-21040063,10.0,,10.0,2.0,10.0
SP-FK017,SP-FK017.pdf,19/10/2021,ISS-64100996,,1.0,9.0,2.0,10.0
SP-FK017,SP-FK017.pdf,17/06/2022,ISS-65060605,,1.0,8.0,2.0,10.0
SP-FK017,SP-FK017.pdf,10/09/2022,ISS-65090913,,1.0,7.0,2.0,10.0
SP-FK017,SP-FK017.pdf,26/11/2022,ISS-65111241,,1.0,6.0,2.0,10.0
SP-FK017,SP-FK017.pdf,04/09/2023,ISS-68091024,,1.0,5.0,2.0,10.0
SP-FK017,SP-FK017.pdf,04/03/2024,ISS-68091025,,1.0,4.0,2.0,10.0
SP-FK017,SP-FK017.pdf,08/06/2024,ISS-67060586,,1.0,3.0,2.0,10.0
SP-FK017,SP-FK017.pdf,04/07/2024,ISS-68091026,,1.0,2.0,2.0,10.0
SP-FK017,SP-FK017.pdf,17/04/2025,ISS-68040439,,1.0,1.0,2.0,10.0
SP-FK017,SP-FK017.pdf,07/05/2025,ISS-68050504,,1.0,0.0,2.0,10.0
SP-FK017,SP-FK017.pdf,01/12/2025,REC-25120214,10.0,,10.0,2.0,10.0
SP-FK018,SP-FK018.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,8.0
SP-FK018,SP-FK018.pdf,10/08/2020,ISS-63080277,,2.0,2.0,2.0,8.0
SP-FK018,SP-FK018.pdf,05/03/2021,ISS-64030243,,2.0,0.0,2.0,8.0
SP-FK018,SP-FK018.pdf,06/03/2021,REC-21030039,6.0,,6.0,2.0,8.0
SP-FK018,SP-FK018.pdf,25/10/2021,ISS-64101015,,2.0,4.0,2.0,8.0
SP-FK018,SP-FK018.pdf,21/04/2022,ISS-65040359,,2.0,2.0,2.0,8.0
SP-FK018,SP-FK018.pdf,09/06/2022,ISS-65060563,,2.0,0.0,2.0,8.0
SP-FK018,SP-FK018.pdf,07/11/2022,REC-22110154,10.0,,10.0,2.0,8.0
SP-FK018,SP-FK018.pdf,14/11/2022,ISS-65111179,,2.0,8.0,2.0,8.0
SP-FK018,SP-FK018.pdf,22/11/2022,ISS-65111224,,2.0,6.0,2.0,8.0
SP-FK018,SP-FK018.pdf,12/12/2022,ISS-65121306,,4.0,2.0,2.0,8.0
SP-FK018,SP-FK018.pdf,19/12/2022,ISS-65121340,,2.0,0.0,2.0,8.0
SP-FK018,SP-FK018.pdf,17/07/2023,REC-23070095,10.0,,10.0,2.0,8.0
SP-FK018,SP-FK018.pdf,16/08/2023,ISS-66080824,,2.0,8.0,2.0,8.0
SP-FK018,SP-FK018.pdf,19/02/2024,ISS-67020159,,2.0,6.0,2.0,8.0
SP-FK018,SP-FK018.pdf,17/08/2024,ISS-67080857,,4.0,2.0,2.0,8.0
SP-FK018,SP-FK018.pdf,03/12/2024,REC-24120208,8.0,,10.0,2.0,8.0
SP-FK018,SP-FK018.pdf,05/03/2025,REC-25030025,10.0,,20.0,2.0,8.0
SP-FK018,SP-FK018.pdf,30/06/2025,ISS-68060783,,1.0,19.0,2.0,8.0
SP-FK018,SP-FK018.pdf,19/08/2025,ISS-68080968,,2.0,17.0,2.0,8.0
SP-FK019,SP-FK019.pdf,18/05/2020,REC-20050001,42.0,,42.0,10.0,50.0
SP-FK019,SP-FK019.pdf,25/05/2020,ISS-63050022,,2.0,40.0,10.0,50.0
SP-FK019,SP-FK019.pdf,29/05/2020,ISS-63050039,,4.0,36.0,10.0,50.0
SP-FK019,SP-FK019.pdf,03/06/2020,ISS-63060058,,2.0,34.0,10.0,50.0
SP-FK019,SP-FK019.pdf,11/07/2020,ISS-63070181,,4.0,30.0,10.0,50.0
SP-FK019,SP-FK019.pdf,11/07/2020,ISS-63070182,,4.0,26.0,10.0,50.0
SP-FK019,SP-FK019.pdf,05/08/2020,ISS-63080257,,2.0,24.0,10.0,50.0
SP-FK019,SP-FK019.pdf,10/08/2020,ISS-63080279,,2.0,22.0,10.0,50.0
SP-FK019,SP-FK019.pdf,26/08/2020,ISS-63080329,,4.0,18.0,10.0,50.0
SP-FK019,SP-FK019.pdf,26/09/2020,ISS-63090420,,2.0,16.0,10.0,50.0
SP-FK019,SP-FK019.pdf,01/10/2020,ISS-63100439,,2.0,14.0,10.0,50.0
SP-FK019,SP-FK019.pdf,23/10/2020,ISS-63100509,,2.0,12.0,10.0,50.0
SP-FK019,SP-FK019.pdf,02/11/2020,ISS-63110539,,2.0,10.0,10.0,50.0
SP-FK019,SP-FK019.pdf,13/11/2020,ISS-63110586,,2.0,8.0,10.0,50.0
SP-FK019,SP-FK019.pdf,26/11/2020,ISS-63110652,,2.0,6.0,10.0,50.0
SP-FK019,SP-FK019.pdf,22/12/2020,ISS-63120738,,4.0,2.0,10.0,50.0
SP-FK019,SP-FK019.pdf,26/12/2020,ISS-63120757,,2.0,0.0,10.0,50.0
SP-FK019,SP-FK019.pdf,22/02/2021,REC-21020026,44.0,,44.0,10.0,50.0
SP-FK019,SP-FK019.pdf,23/02/2021,ISS-64020197,,2.0,42.0,10.0,50.0
SP-FK019,SP-FK019.pdf,02/04/2021,ISS-64040349,,2.0,40.0,10.0,50.0
SP-FK019,SP-FK019.pdf,30/04/2021,ISS-64040434,,4.0,36.0,10.0,50.0
SP-FK019,SP-FK019.pdf,27/05/2021,ISS-64050541,,2.0,34.0,10.0,50.0
SP-FK019,SP-FK019.pdf,04/06/2021,ISS-64060569,,2.0,32.0,10.0,50.0
SP-FK019,SP-FK019.pdf,09/06/2021,ISS-64060585,,2.0,30.0,10.0,50.0
SP-FK019,SP-FK019.pdf,14/07/2021,ISS-64070657,,4.0,26.0,10.0,50.0
SP-FK019,SP-FK019.pdf,26/08/2021,ISS-64080802,,4.0,22.0,10.0,50.0
SP-FK019,SP-FK019.pdf,21/09/2021,ISS-64090905,,4.0,18.0,10.0,50.0
SP-FK019,SP-FK019.pdf,25/10/2021,ISS-64101014,,4.0,14.0,10.0,50.0
SP-FK019,SP-FK019.pdf,06/11/2021,ISS-64111079,,8.0,6.0,10.0,50.0
SP-FK019,SP-FK019.pdf,20/11/2021,ISS-64111128,,6.0,0.0,10.0,50.0
SP-FK019,SP-FK019.pdf,06/01/2022,REC-22010001,100.0,,100.0,10.0,50.0
SP-FK019,SP-FK019.pdf,09/02/2022,ISS-65020127,,4.0,96.0,10.0,50.0
SP-FK019,SP-FK019.pdf,29/03/2022,ISS-65030298,,4.0,92.0,10.0,50.0
SP-FK019,SP-FK019.pdf,30/03/2022,ISS-65030299,,4.0,88.0,10.0,50.0
SP-FK019,SP-FK019.pdf,23/04/2022,ISS-65040367,,4.0,84.0,10.0,50.0
SP-FK019,SP-FK019.pdf,10/06/2022,ISS-65060570,,4.0,80.0,10.0,50.0
SP-FK019,SP-FK019.pdf,11/06/2022,ISS-65060572,,4.0,76.0,10.0,50.0
SP-FK019,SP-FK019.pdf,14/07/2022,ISS-65070707,,4.0,72.0,10.0,50.0
SP-FK019,SP-FK019.pdf,22/08/2022,ISS-65080831,,4.0,68.0,10.0,50.0
SP-FK019,SP-FK019.pdf,09/09/2022,ISS-65090907,,4.0,64.0,10.0,50.0
SP-FK019,SP-FK019.pdf,29/09/2022,ISS-65090969,,2.0,62.0,10.0,50.0
SP-FK019,SP-FK019.pdf,10/10/2022,ISS-65101025,,4.0,58.0,10.0,50.0
SP-FK019,SP-FK019.pdf,26/11/2022,ISS-65111242,,2.0,56.0,10.0,50.0
SP-FK019,SP-FK019.pdf,07/12/2022,ISS-65121283,,4.0,52.0,10.0,50.0
SP-FK019,SP-FK019.pdf,08/12/2022,ISS-65121284,,4.0,48.0,10.0,50.0
SP-FK019,SP-FK019.pdf,17/12/2022,ISS-65121343,,2.0,46.0,10.0,50.0
SP-FK019,SP-FK019.pdf,20/12/2022,ISS-65121344,,4.0,42.0,10.0,50.0
SP-FK019,SP-FK019.pdf,17/01/2023,ISS-66010063,,2.0,40.0,10.0,50.0
SP-FK019,SP-FK019.pdf,04/02/2023,ISS-66020174,,4.0,36.0,10.0,50.0
